Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,commenttypeid
http://stackoverflow.com/posts/comments/35307179,OK thank you. That worked fine.,35307179,0,3366963,11,2,2014-04-16 03:35:49,5
http://stackoverflow.com/posts/comments/35307123,@AndrewMarshall thank you for the tips. Will read up on the difference between and/or and && ||.,35307123,0,2887161,8,1,2014-04-16 03:32:48,5
http://stackoverflow.com/posts/comments/35306921,That's actually a lot cleaner too. I'll try that thank you!,35306921,0,2565772,98,1,2014-04-16 03:20:11,5
http://stackoverflow.com/posts/comments/35306745,"@JellyJay Glad to help! In that case, please accept my answer. :)",35306745,0,2242691,91,2,2014-04-16 03:09:58,5
http://stackoverflow.com/posts/comments/35306709,"thankyou for answering me, but i found that i had a problem with my database :)",35306709,0,3533921,6,2,2014-04-16 03:07:06,5
http://stackoverflow.com/posts/comments/35306585,This worked Perfectly just what i was looking for thanks you,35306585,0,2552211,26,2,2014-04-16 02:58:07,5
http://stackoverflow.com/posts/comments/35306511,Derek you're awesome thank you!,35306511,0,3538369,3,1,2014-04-16 02:52:35,5
http://stackoverflow.com/posts/comments/35306270,Please accept the answer if it was able to solve your problem,35306270,0,569938,499,2,2014-04-16 02:37:04,5
http://stackoverflow.com/posts/comments/35306261,ill try this thank you for helping hope to work this. :),35306261,0,3535145,1,2,2014-04-16 02:36:38,5
http://stackoverflow.com/posts/comments/35306255,thank a lot guys for your respon...,35306255,0,3042424,1,2,2014-04-16 02:36:12,5
http://stackoverflow.com/posts/comments/35305956,ok sir.thank you.,35305956,0,3408680,25,2,2014-04-16 02:15:47,5
http://stackoverflow.com/posts/comments/35305948,thank you a lot. And what is the best data structure to use in this case?,35305948,0,3388344,35,2,2014-04-16 02:15:18,5
http://stackoverflow.com/posts/comments/35305842,thanks for your time and answer ... I started building website now....,35305842,0,2640389,1,2,2014-04-16 02:06:58,5
http://stackoverflow.com/posts/comments/35305841,Exactly what I was looking for - thank you!,35305841,0,756659,250,2,2014-04-16 02:06:56,5
http://stackoverflow.com/posts/comments/35305766,please share the solution.....,35305766,0,1434718,350,1,2014-04-16 02:02:15,5
http://stackoverflow.com/posts/comments/35305751,"Great help to me, thank you very much :)",35305751,0,3463279,26,2,2014-04-16 02:00:50,5
http://stackoverflow.com/posts/comments/35305700,"Ok, thank you. That worked!",35305700,0,740858,84,2,2014-04-16 01:57:25,5
http://stackoverflow.com/posts/comments/35305466,"This works perfectly in combination with autolayout, thank you!",35305466,0,343034,1103,2,2014-04-16 01:42:05,5
http://stackoverflow.com/posts/comments/35305237,thank you very much!! That explains several things that I didn't know.,35305237,0,3534302,6,2,2014-04-16 01:28:24,5
http://stackoverflow.com/posts/comments/35305027,thanks for your help!,35305027,0,1762229,29,2,2014-04-16 01:14:17,5
http://stackoverflow.com/posts/comments/35304956,i see. thank you,35304956,0,920691,269,2,2014-04-16 01:09:50,5
http://stackoverflow.com/posts/comments/35304911,"Oh my goodness, thank you! I feel like an idiot :P",35304911,0,1079602,554,2,2014-04-16 01:07:26,5
http://stackoverflow.com/posts/comments/35304717,thank you so much this fixed my problem!,35304717,0,3521767,3,2,2014-04-16 00:52:38,5
http://stackoverflow.com/posts/comments/35304621,@withparadox2 Did you deliberately unaccept this answer?,35304621,0,497043,19020,2,2014-04-16 00:46:40,5
http://stackoverflow.com/posts/comments/35304246,"as you found the solution, post it as an answer and mark as accepted",35304246,0,1999393,2486,1,2014-04-16 00:22:48,5
http://stackoverflow.com/posts/comments/35304114,"@meda That was it, thank you! Had to add our IP address to the MySQL accepted connections list.",35304114,0,3538095,6,1,2014-04-16 00:13:14,5
http://stackoverflow.com/posts/comments/35304074,"ohhh right, thanks :) how would you code the CSS? would you use positioning?",35304074,0,3435854,54,2,2014-04-16 00:11:26,5
http://stackoverflow.com/posts/comments/35303904,"thank you, this works !",35303904,0,1903663,161,2,2014-04-16 00:01:02,5
http://stackoverflow.com/posts/comments/35303899,thank you very much,35303899,0,3531886,1,2,2014-04-16 00:00:47,5
http://stackoverflow.com/posts/comments/35303850,"Worked perfectly, thank you",35303850,0,1944306,42,2,2014-04-15 23:58:02,5
http://stackoverflow.com/posts/comments/35303802,"oh, i misread my tutorial, i wasn't supposed to install these gems locally. makes sense. thank you.",35303802,0,2356635,453,2,2014-04-15 23:54:46,5
http://stackoverflow.com/posts/comments/35303690,Awesome. This should definitely be the accepted answer - it works; the accepted answer doesn't.,35303690,0,156604,1701,2,2014-04-15 23:48:12,5
http://stackoverflow.com/posts/comments/35303686,"Again, thank you, I hate this math functions :)",35303686,0,3121286,9,2,2014-04-15 23:48:03,5
http://stackoverflow.com/posts/comments/35303519,That worked a treat!! thanks for your assistance :),35303519,0,3530671,8,2,2014-04-15 23:38:26,5
http://stackoverflow.com/posts/comments/35303455,"I tried what you suggested but it didnt work, thank you for helping!",35303455,0,3246713,11,2,2014-04-15 23:34:29,5
http://stackoverflow.com/posts/comments/35303367,It worked like charm thank you again.,35303367,0,1066698,39,2,2014-04-15 23:29:06,5
http://stackoverflow.com/posts/comments/35303327,"Thank you, i figured it out and i thank you",35303327,0,2839257,48,2,2014-04-15 23:26:48,5
http://stackoverflow.com/posts/comments/35303146,Indeed it doesn't good catch thank you…,35303146,0,2339872,202,1,2014-04-15 23:17:09,5
http://stackoverflow.com/posts/comments/35303130,Let´s go straight to the answer of WindRider. Change the accepted answer you i...,35303130,0,1228807,138,1,2014-04-15 23:16:26,5
http://stackoverflow.com/posts/comments/35302968,"thanks a lot, appreciate your replies.",35302968,0,2228325,381,1,2014-04-15 23:08:13,5
http://stackoverflow.com/posts/comments/35302967,"This is exactly what I was looking for, thanks! I'll accept this answer in a few minutes.",35302967,0,433417,4467,2,2014-04-15 23:08:10,5
http://stackoverflow.com/posts/comments/35302911,Thanks for all of your help!  Up-vote completed and I will accept your answer in 3 min.,35302911,0,1715298,57,2,2014-04-15 23:04:43,5
http://stackoverflow.com/posts/comments/35302802,LOL ! I got it just as you answered thank you.,35302802,0,2019967,48,2,2014-04-15 22:58:19,5
http://stackoverflow.com/posts/comments/35302657,"ok i can now print out the highest score, i can work with that. thank you",35302657,0,2975042,472,2,2014-04-15 22:49:48,5
http://stackoverflow.com/posts/comments/35302572,@TheNotGoodAtCodeGuy don't forget to accept the answer if it worked =],35302572,0,3508639,253,2,2014-04-15 22:45:31,5
http://stackoverflow.com/posts/comments/35302223,thanks i will give it a try for sure and let you know.,35302223,0,662409,122,2,2014-04-15 22:28:35,5
http://stackoverflow.com/posts/comments/35302060,"Ok, thank you .",35302060,0,2975042,472,2,2014-04-15 22:21:28,5
http://stackoverflow.com/posts/comments/35301886,"If this post was helpful, please don't forget to mark your question as answered.",35301886,0,993547,11302,2,2014-04-15 22:13:21,5
http://stackoverflow.com/posts/comments/35301877,No problem. You can mark the answer as accepted (click the tick) if you're happy with it.,35301877,0,54376,1399,2,2014-04-15 22:12:48,5
http://stackoverflow.com/posts/comments/35301825,Solved it thank you.,35301825,0,1277041,14,2,2014-04-15 22:10:44,5
http://stackoverflow.com/posts/comments/35301823,"thank you man, you saved my day.",35301823,0,1573825,1276,2,2014-04-15 22:10:43,5
http://stackoverflow.com/posts/comments/35301764,Many thanks buddy. appreciate your help.,35301764,0,2889419,390,2,2014-04-15 22:08:13,5
http://stackoverflow.com/posts/comments/35301636,"thank you for your help,",35301636,0,3513160,3,2,2014-04-15 22:02:58,5
http://stackoverflow.com/posts/comments/35301620,You're welcome. Please accept answer as correct. ;),35301620,0,1163786,2599,2,2014-04-15 22:02:23,5
http://stackoverflow.com/posts/comments/35301594,"thanks alot figured it out , it would be easier if you provides some code :)",35301594,0,3150060,83,2,2014-04-15 22:01:06,5
http://stackoverflow.com/posts/comments/35301446,"Ok, wow I will try and get this to work, thank you will let you know if works and accept answer",35301446,0,2975042,472,2,2014-04-15 21:55:26,5
http://stackoverflow.com/posts/comments/35301183,"I'm gonna try tomorrow after some sleep, thank you for your help",35301183,0,2832925,8,1,2014-04-15 21:44:36,5
http://stackoverflow.com/posts/comments/35301117,"Please don't add ""thank you"" as an answer. Instead, vote up the answers that you find helpful.",35301117,0,1358722,3545,2,2014-04-15 21:42:17,5
http://stackoverflow.com/posts/comments/35301089,thanks you so much!,35301089,0,3348658,27,2,2014-04-15 21:41:31,5
http://stackoverflow.com/posts/comments/35301018,Pretty much.....,35301018,0,992484,128854,2,2014-04-15 21:38:44,5
http://stackoverflow.com/posts/comments/35301012,@Deduplicator thanks for your advice!,35301012,0,3537727,1,1,2014-04-15 21:38:38,5
http://stackoverflow.com/posts/comments/35300989,"@MartinR, thanks for your help but still not working...",35300989,0,3537727,1,1,2014-04-15 21:37:42,5
http://stackoverflow.com/posts/comments/35300777,thank you so much for helping me..,35300777,0,3537707,58,1,2014-04-15 21:29:50,5
http://stackoverflow.com/posts/comments/35300765,"Wow, thank you! Is there a way to do this without C++11?",35300765,0,2551203,402,2,2014-04-15 21:29:27,5
http://stackoverflow.com/posts/comments/35300713,"Got it, thank you so much.",35300713,0,2442884,3,2,2014-04-15 21:27:39,5
http://stackoverflow.com/posts/comments/35300612,thanks.. do you have any idea about how to get best location of user?,35300612,0,3537707,58,1,2014-04-15 21:23:40,5
http://stackoverflow.com/posts/comments/35300521,"Nice, thank you :)",35300521,0,2515294,377,2,2014-04-15 21:20:35,5
http://stackoverflow.com/posts/comments/35300388,"Excellent, thank you very much! :)",35300388,0,3537674,17,2,2014-04-15 21:15:10,5
http://stackoverflow.com/posts/comments/35300267,+1 exactly.....,35300267,0,401025,14010,2,2014-04-15 21:11:21,5
http://stackoverflow.com/posts/comments/35300188,@green thanx for accepting the answer. Can I get the bounty as well?,35300188,0,770303,3300,2,2014-04-15 21:08:54,5
http://stackoverflow.com/posts/comments/35300107,"thank you both, the information was very useful.",35300107,0,3537234,13,2,2014-04-15 21:06:05,5
http://stackoverflow.com/posts/comments/35300077,thank you my friend :),35300077,0,3127590,14,2,2014-04-15 21:05:08,5
http://stackoverflow.com/posts/comments/35300054,"Oh yes, thank you!",35300054,0,3404005,92,2,2014-04-15 21:04:28,5
http://stackoverflow.com/posts/comments/35300031,"Fixed, thank you.",35300031,0,18157,37735,2,2014-04-15 21:03:51,5
http://stackoverflow.com/posts/comments/35299592,"@panini thank you, I edited my post",35299592,0,3516813,1,1,2014-04-15 20:50:20,5
http://stackoverflow.com/posts/comments/35299528,"that seems to work, thank you",35299528,0,281488,3420,2,2014-04-15 20:48:33,5
http://stackoverflow.com/posts/comments/35299479,I confirmed this code works. Shouldn't TS accepted this answer?,35299479,0,427793,928,2,2014-04-15 20:47:00,5
http://stackoverflow.com/posts/comments/35299416,"Ah OK, well thanks for your help",35299416,0,2917239,143,1,2014-04-15 20:44:56,5
http://stackoverflow.com/posts/comments/35299332,"It worked, thank you so much!",35299332,0,3537552,13,2,2014-04-15 20:41:58,5
http://stackoverflow.com/posts/comments/35299258,"Working just fine now @Kyle thanks a lot, i owe you big time !",35299258,0,2396605,8,2,2014-04-15 20:40:18,5
http://stackoverflow.com/posts/comments/35298996,Perfect! thank you!,35298996,0,3443329,38,2,2014-04-15 20:33:29,5
http://stackoverflow.com/posts/comments/35298932,"yep totally right , i really thank you for your help !",35298932,0,3446783,7,2,2014-04-15 20:32:02,5
http://stackoverflow.com/posts/comments/35298793,thank you very much! i like that this code runs faster than the aggregate one!,35298793,0,3295481,12,2,2014-04-15 20:28:06,5
http://stackoverflow.com/posts/comments/35298768,thank you very much!,35298768,0,3295481,12,2,2014-04-15 20:27:19,5
http://stackoverflow.com/posts/comments/35298707,YES! thank you so much! Would you mind explaining the conflict that caused to help me progress?,35298707,0,2683765,445,2,2014-04-15 20:25:39,5
http://stackoverflow.com/posts/comments/35298700,I'm giving it a look. Seems to be very useful. thank you http://haml.info/tutorial.html,35298700,0,993554,118,2,2014-04-15 20:25:35,5
http://stackoverflow.com/posts/comments/35298264,fair enough. I like your answer! thank you very much :),35298264,0,993554,118,2,2014-04-15 20:14:08,5
http://stackoverflow.com/posts/comments/35298242,That was it thank you.,35298242,0,2352742,47,2,2014-04-15 20:13:35,5
http://stackoverflow.com/posts/comments/35298072,"That did not seem to work, thank you for your suggestion though.",35298072,0,3537171,7,2,2014-04-15 20:08:08,5
http://stackoverflow.com/posts/comments/35298042,"I got it, thanks you all",35298042,0,3005212,6,2,2014-04-15 20:07:13,5
http://stackoverflow.com/posts/comments/35297864,"FWIW, you'd get an automatic 10 points if you accepted answers to all your questions. :)",35297864,0,2589202,6570,1,2014-04-15 20:02:42,5
http://stackoverflow.com/posts/comments/35297797,"@cnicutar works like charm, thank you!",35297797,0,2337292,79,2,2014-04-15 20:00:41,5
http://stackoverflow.com/posts/comments/35297561,working like a charm! thank you.,35297561,0,3526352,10,1,2014-04-15 19:53:55,5
http://stackoverflow.com/posts/comments/35297474,"If this helped you, don't forget to accept the answer. Did you solve the filename puzzle?",35297474,0,589259,20136,2,2014-04-15 19:51:41,5
http://stackoverflow.com/posts/comments/35297303,Also thank you for formatting my question correctly.,35297303,0,1079532,36,1,2014-04-15 19:46:49,5
http://stackoverflow.com/posts/comments/35297280,"thank you, I understand now",35297280,0,1526580,302,2,2014-04-15 19:46:12,5
http://stackoverflow.com/posts/comments/35297213,@WiredPrairie Could you please post that as an answer so that I can accept it?,35297213,0,1848560,3,1,2014-04-15 19:44:17,5
http://stackoverflow.com/posts/comments/35297154,thank you very much alex you can answer here also ?,35297154,0,2531848,1,2,2014-04-15 19:42:31,5
http://stackoverflow.com/posts/comments/35296798,mark answer as decision mean ?i am new to stackoverflow also ?,35296798,0,2531848,1,2,2014-04-15 19:32:57,5
http://stackoverflow.com/posts/comments/35296717,"i'll see, can you lease mark answer as decision (click on tick)",35296717,0,948350,2419,2,2014-04-15 19:30:38,5
http://stackoverflow.com/posts/comments/35296566,"That was it, thank you very much.",35296566,0,1262994,354,2,2014-04-15 19:27:05,5
http://stackoverflow.com/posts/comments/35296545,"thx to you too, i understood amazing ;)",35296545,0,3537217,1,2,2014-04-15 19:26:32,5
http://stackoverflow.com/posts/comments/35296543,Hmmm... Still not working (same error). But thank you for informing me with the last comment.,35296543,0,2673069,160,2,2014-04-15 19:26:30,5
http://stackoverflow.com/posts/comments/35296342,oh thank you very much sir :),35296342,0,3348284,6,2,2014-04-15 19:21:05,5
http://stackoverflow.com/posts/comments/35296259,"This solved the problem, thank you.",35296259,0,2826827,31,2,2014-04-15 19:18:40,5
http://stackoverflow.com/posts/comments/35296223,beautiful. thank you! will accept in a few minutes when the site lets me.,35296223,0,1978485,215,2,2014-04-15 19:17:40,5
http://stackoverflow.com/posts/comments/35295984,thank you very much.,35295984,0,575219,423,2,2014-04-15 19:10:19,5
http://stackoverflow.com/posts/comments/35295846,"@Matthias247 I'll try that, thank you",35295846,0,2853960,6,1,2014-04-15 19:06:32,5
http://stackoverflow.com/posts/comments/35295311,"added the note about formatting to_string, thank you",35295311,0,1141471,11179,2,2014-04-15 18:51:33,5
http://stackoverflow.com/posts/comments/35295309,thank you! your answer clarify my opinions about what I want to do,35295309,0,1570880,13,2,2014-04-15 18:51:31,5
http://stackoverflow.com/posts/comments/35295117,@Engine and Micka thanks a lot for your replies. i will try that soon as possible,35295117,0,3411228,24,1,2014-04-15 18:46:16,5
http://stackoverflow.com/posts/comments/35295106,no i have found it but next time be more precise in your question I hope it helps mark as answered,35295106,0,3501345,387,2,2014-04-15 18:45:58,5
http://stackoverflow.com/posts/comments/35295042,like?........................,35295042,0,1789355,799,2,2014-04-15 18:44:12,5
http://stackoverflow.com/posts/comments/35294954,"@Fuzzyma in that case, I think the design of his code is not very well......",35294954,0,1568658,434,2,2014-04-15 18:41:46,5
http://stackoverflow.com/posts/comments/35294906,thank you boss..i will try it,35294906,0,3537234,13,2,2014-04-15 18:40:33,5
http://stackoverflow.com/posts/comments/35294851,"changed to print zeroes, thank you",35294851,0,1141471,11179,2,2014-04-15 18:39:13,5
http://stackoverflow.com/posts/comments/35294497,"@everyone... i'm completely lost, but sincerest thanks for your help.",35294497,0,3491536,3,2,2014-04-15 18:29:14,5
http://stackoverflow.com/posts/comments/35294219,thank you! I am trying to find a quick solution :(,35294219,0,702253,340,1,2014-04-15 18:21:51,5
http://stackoverflow.com/posts/comments/35294013,anyone can help me ............,35294013,0,3451041,33,1,2014-04-15 18:16:19,5
http://stackoverflow.com/posts/comments/35293935,"yes thank you, this was exactly what I was looking for.",35293935,0,640558,4994,2,2014-04-15 18:14:14,5
http://stackoverflow.com/posts/comments/35293887,@nandu Glad to help. So you might consider accepting or at least upvoting the answer.,35293887,0,1413395,9466,2,2014-04-15 18:12:41,5
http://stackoverflow.com/posts/comments/35293695,"Thanks! I've set up these settings, I'll update this post and accept the answer if it works.",35293695,0,2149912,23,2,2014-04-15 18:06:56,5
http://stackoverflow.com/posts/comments/35293591,"it does work, but i accepted Scots answer already.",35293591,0,1502330,326,2,2014-04-15 18:04:01,5
http://stackoverflow.com/posts/comments/35293349,"oh thankyou, thankyou, thankyou that worked great guys!!!!",35293349,0,3536834,3,1,2014-04-15 17:57:38,5
http://stackoverflow.com/posts/comments/35293317,"no problem, since it worked, could you please accept the answer :)",35293317,0,746301,2173,2,2014-04-15 17:56:37,5
http://stackoverflow.com/posts/comments/35293269,thank you for your inputs.,35293269,0,3533870,3,1,2014-04-15 17:55:23,5
http://stackoverflow.com/posts/comments/35293214,"yes I did, thank you for all your help -- dyslexics of the world, UNTIE",35293214,0,330844,331,2,2014-04-15 17:53:39,5
http://stackoverflow.com/posts/comments/35293052,"Oh perfect, thank you so much!",35293052,0,1973080,94,2,2014-04-15 17:48:39,5
http://stackoverflow.com/posts/comments/35293026,Ok thank you Greg,35293026,0,958494,1,1,2014-04-15 17:47:53,5
http://stackoverflow.com/posts/comments/35292877,Thank you.. this may be useful for me. thank you very much...,35292877,0,2355554,1,2,2014-04-15 17:43:45,5
http://stackoverflow.com/posts/comments/35292777,@MikaTuupola answer should be marked as the correct answer.,35292777,0,309236,671,1,2014-04-15 17:40:34,5
http://stackoverflow.com/posts/comments/35292768,Brilliant thank you!,35292768,0,1888478,29,2,2014-04-15 17:40:25,5
http://stackoverflow.com/posts/comments/35292311,Wow thank you! I think UNION is the concept I was missing. Greatly appreciated!,35292311,0,1269365,284,2,2014-04-15 17:27:23,5
http://stackoverflow.com/posts/comments/35292254,thank you my problem is solved! :),35292254,0,3536892,8,2,2014-04-15 17:26:11,5
http://stackoverflow.com/posts/comments/35292119,"@Brokenlink, thank you very much, I never could think this way",35292119,0,2145920,516,1,2014-04-15 17:22:01,5
http://stackoverflow.com/posts/comments/35291854,thank you a lot for a very clear and detailed explanation!,35291854,0,3224522,121,2,2014-04-15 17:15:31,5
http://stackoverflow.com/posts/comments/35291759,thank you so much.,35291759,0,3536823,3,2,2014-04-15 17:12:58,5
http://stackoverflow.com/posts/comments/35291698,thank you for your help,35291698,0,3527715,1,1,2014-04-15 17:11:25,5
http://stackoverflow.com/posts/comments/35291661,You're welcome. Pleasw mark the answer as accepted.,35291661,0,2557138,1377,2,2014-04-15 17:10:31,5
http://stackoverflow.com/posts/comments/35291587,thanks for your help i try it but i have the same problem,35291587,0,3506058,1,2,2014-04-15 17:08:13,5
http://stackoverflow.com/posts/comments/35291463,Judging by various comments and the accepted answer the OP is far from specific.,35291463,0,1505120,10355,1,2014-04-15 17:04:49,5
http://stackoverflow.com/posts/comments/35291365,thank you very much :),35291365,0,3513085,5,2,2014-04-15 17:02:08,5
http://stackoverflow.com/posts/comments/35291259,"thanks! this was perfect, I really appreciate your help.",35291259,0,3529894,3,2,2014-04-15 16:59:02,5
http://stackoverflow.com/posts/comments/35291066,"thanks for your answer, I will try when i get home and I will update my comment.",35291066,0,2913747,38,2,2014-04-15 16:53:44,5
http://stackoverflow.com/posts/comments/35291045,"Still doesn't work with whiptail, although I'm marking the question as answered (because it is).",35291045,0,118234,2762,2,2014-04-15 16:53:10,5
http://stackoverflow.com/posts/comments/35290909,"Both of those worked, thank you :)",35290909,0,1347640,151,2,2014-04-15 16:48:20,5
http://stackoverflow.com/posts/comments/35290672,"You should accept an answer below anyway, as there are some good answers posted.",35290672,0,965051,116418,1,2014-04-15 16:41:24,5
http://stackoverflow.com/posts/comments/35290641,thank you so much!,35290641,0,3213853,91,2,2014-04-15 16:40:26,5
http://stackoverflow.com/posts/comments/35290318,"Yes, thank you! I think I know where is the problem now",35290318,0,1488533,731,2,2014-04-15 16:30:56,5
http://stackoverflow.com/posts/comments/35290224,"You're welcome, if it answers your questions please accept it when you have tried it out.",35290224,0,1076613,1147,2,2014-04-15 16:28:40,5
http://stackoverflow.com/posts/comments/35290137,Thanks a lot.....,35290137,0,1744375,116,2,2014-04-15 16:26:39,5
http://stackoverflow.com/posts/comments/35290080,"@SverkerSbrg thanks, do you still see the error? If yes, is it the same as before?",35290080,0,771848,42314,2,2014-04-15 16:24:59,5
http://stackoverflow.com/posts/comments/35289707,thanks! I will do it as you said,35289707,0,1384642,125,2,2014-04-15 16:15:02,5
http://stackoverflow.com/posts/comments/35289672,thank you it worked! :),35289672,0,2692140,100,2,2014-04-15 16:14:07,5
http://stackoverflow.com/posts/comments/35289552,thank you for the help!,35289552,0,3088561,8,2,2014-04-15 16:10:50,5
http://stackoverflow.com/posts/comments/35289513,This is fantastic.  Worked perfectly and thank you for the excellent link.,35289513,0,1165998,3818,2,2014-04-15 16:09:37,5
http://stackoverflow.com/posts/comments/35289486,the link didn't work but thank you my friend i will search for it :),35289486,0,3127590,14,2,2014-04-15 16:08:59,5
http://stackoverflow.com/posts/comments/35289457,I was wondering how to do that--thank you. And thanks again for the help.,35289457,0,2938418,17,2,2014-04-15 16:08:12,5
http://stackoverflow.com/posts/comments/35289019,"Yes it had easy_install-3.4, thank you! It installed at the 3.4 version.",35289019,0,2962856,1,1,2014-04-15 15:56:53,5
http://stackoverflow.com/posts/comments/35288981,Thank you that worked. Will accept your answer in 10 minutes.,35288981,0,1475632,124,2,2014-04-15 15:56:02,5
http://stackoverflow.com/posts/comments/35288875,@VenomVendor thank you it worked! :D,35288875,0,2852744,28,1,2014-04-15 15:53:36,5
http://stackoverflow.com/posts/comments/35288749,"Yes, I do have it set as datetime, thank you though!",35288749,0,3536605,3,1,2014-04-15 15:50:41,5
http://stackoverflow.com/posts/comments/35288732,"@A. Wolff : thank you , `<button>`s are on my mind)))",35288732,0,3444240,5619,2,2014-04-15 15:50:24,5
http://stackoverflow.com/posts/comments/35288713,Let us see your controller.........,35288713,0,3296928,1181,1,2014-04-15 15:50:09,5
http://stackoverflow.com/posts/comments/35288542,"thanks so much,appreciate you",35288542,0,3527075,11,2,2014-04-15 15:45:50,5
http://stackoverflow.com/posts/comments/35288458,thanks for your info.,35288458,0,3536558,4,2,2014-04-15 15:43:33,5
http://stackoverflow.com/posts/comments/35288409,yes! it worked! thank you soo much! :),35288409,0,3485692,22,2,2014-04-15 15:42:19,5
http://stackoverflow.com/posts/comments/35288390,You should accept @McDowell's answer: http://stackoverflow.com/a/1388772/281545,35288390,0,281545,3980,1,2014-04-15 15:41:48,5
http://stackoverflow.com/posts/comments/35288375,can you suggest the avr code for the same.......,35288375,0,3472271,3,2,2014-04-15 15:41:33,5
http://stackoverflow.com/posts/comments/35288355,"... Indeed, sorry for the useless question. And thank you very much.",35288355,0,3443183,12,2,2014-04-15 15:41:07,5
http://stackoverflow.com/posts/comments/35288327,thank you again :D I'm a newbie :),35288327,0,2420130,24,2,2014-04-15 15:40:31,5
http://stackoverflow.com/posts/comments/35288233,"I tried but it's not working, thank you :)",35288233,0,2420130,24,2,2014-04-15 15:38:41,5
http://stackoverflow.com/posts/comments/35288148,"I solved it, thank you. Played a lot with the SQL statement and now I have what I needed.",35288148,0,3533894,3,2,2014-04-15 15:36:21,5
http://stackoverflow.com/posts/comments/35288079,thanks for your answer :),35288079,0,2420130,24,2,2014-04-15 15:34:54,5
http://stackoverflow.com/posts/comments/35287958,"it looks pretty much the same as I had it originally, but thank you!",35287958,0,1819427,328,2,2014-04-15 15:32:05,5
http://stackoverflow.com/posts/comments/35287867,If one of the answers answers your question then mark it as the answer.,35287867,0,2197700,2604,1,2014-04-15 15:29:58,5
http://stackoverflow.com/posts/comments/35287640,ok thank you Dear !,35287640,0,3100545,6,2,2014-04-15 15:24:43,5
http://stackoverflow.com/posts/comments/35287579,"This appears to have fixed it, thankyou! I thought it was going to end up being something basic",35287579,0,1850552,79,2,2014-04-15 15:23:22,5
http://stackoverflow.com/posts/comments/35287509,"@GavinKelly: You are right, thank you!",35287509,0,1178053,11293,2,2014-04-15 15:21:49,5
http://stackoverflow.com/posts/comments/35287479,"Great, thanks for your help.",35287479,0,2480450,20,2,2014-04-15 15:21:06,5
http://stackoverflow.com/posts/comments/35287355,"Great, thank you!",35287355,0,2629932,28,2,2014-04-15 15:18:41,5
http://stackoverflow.com/posts/comments/35287133,thank you for reply but its not work:(,35287133,0,2633212,10,2,2014-04-15 15:13:14,5
http://stackoverflow.com/posts/comments/35286877,"you are welcome and glad it helped, do mark it answer if it solved your issue",35286877,0,1875256,6950,2,2014-04-15 15:07:47,5
http://stackoverflow.com/posts/comments/35286676,"this works, thanks a lot you just finished my diploma project ;)",35286676,0,3298017,16,2,2014-04-15 15:03:24,5
http://stackoverflow.com/posts/comments/35286610,"Perfect thank you.  ""At the trunk branch"" is the key in my use case.",35286610,0,2371673,63,2,2014-04-15 15:01:58,5
http://stackoverflow.com/posts/comments/35286585,Thanks for your reply. I had updated the database right after update the Sonaqube. thank you.,35286585,0,1920073,1,2,2014-04-15 15:01:36,5
http://stackoverflow.com/posts/comments/35286576,"that's right :) and that is the problem , one of the offset is 0 thank you",35286576,0,813853,913,2,2014-04-15 15:01:21,5
http://stackoverflow.com/posts/comments/35286522,"okay, thank you very much. Its very helpful",35286522,0,3470927,8,2,2014-04-15 15:00:08,5
http://stackoverflow.com/posts/comments/35286412,"Yes, thank you! I understand it now",35286412,0,2302659,1,2,2014-04-15 14:58:04,5
http://stackoverflow.com/posts/comments/35286317,"@MartijnPieters I was wondering what you meant, thank you. :)",35286317,0,2080262,6776,2,2014-04-15 14:55:54,5
http://stackoverflow.com/posts/comments/35286267,No problem; so you can pick this as accepted answer ;),35286267,0,3348750,1253,2,2014-04-15 14:54:36,5
http://stackoverflow.com/posts/comments/35286215,It worked for me thank you!,35286215,0,2753264,62,2,2014-04-15 14:53:18,5
http://stackoverflow.com/posts/comments/35286199,@AmitJoki beautiful! thanks for your help.,35286199,0,2138024,201,2,2014-04-15 14:52:57,5
http://stackoverflow.com/posts/comments/35286143,thank you very much.,35286143,0,509627,3013,2,2014-04-15 14:51:59,5
http://stackoverflow.com/posts/comments/35286130,"It worked perfectly, thank you so much :)",35286130,0,3173943,24,2,2014-04-15 14:51:44,5
http://stackoverflow.com/posts/comments/35286061,@Lalu: sounds good. Please don't forget to mark as the accepted answer. Thanks.,35286061,0,577765,3021,2,2014-04-15 14:50:08,5
http://stackoverflow.com/posts/comments/35285930,thanks for your answer!,35285930,0,3469060,7,1,2014-04-15 14:47:16,5
http://stackoverflow.com/posts/comments/35285864,Perfect! thank you very much,35285864,0,3536229,6,1,2014-04-15 14:45:39,5
http://stackoverflow.com/posts/comments/35285797,any advice? thank you for all your help<3,35285797,0,3520286,7,2,2014-04-15 14:44:21,5
http://stackoverflow.com/posts/comments/35285428,Please consider accepting answers that helped you.,35285428,0,16076,165000,1,2014-04-15 14:36:29,5
http://stackoverflow.com/posts/comments/35285332,"Yes. I apologize, I forgot to mark the correct answer.",35285332,0,1832424,67,1,2014-04-15 14:34:11,5
http://stackoverflow.com/posts/comments/35285240,"@Hans Passant, thank you for the answers.",35285240,0,1306132,903,1,2014-04-15 14:31:45,5
